Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	LossPi	DeltaLossPi	KL	Entropy
34	-268.26443202979516	154.7224222049309	-1.0	-542.0	269.5195530726257	-0.03889019787311554	0.0	-0.030905039981007576	-0.20533668994903564
35	-276.24231464737795	159.322798333183	-1.0	-558.0	277.5189873417722	-0.03911243751645088	0.0	-0.032104864716529846	-0.21425001323223114
36	-284.2214411247803	163.92567650163966	-1.0	-574.0	285.518453427065	-0.03968079760670662	0.0	-0.03329218551516533	-0.22342000901699066
37	-292.2017094017094	168.53074486814555	-1.0	-590.0	293.51794871794874	-0.03994255140423775	0.0	-0.034540947526693344	-0.23281940817832947
38	-300.1830282861897	173.13772614014073	-1.0	-606.0	301.5174708818636	-0.04055023938417435	0.0	-0.03573750704526901	-0.24249927699565887
39	-308.16531604538085	177.74637294646544	-1.0	-622.0	309.51701782820095	-0.0411260612308979	0.0	-0.03680771216750145	-0.25256797671318054
40	-316.1484992101106	182.35649858186983	-1.0	-638.0	317.5165876777251	-0.04146445542573929	0.0	-0.03796304017305374	-0.2631540298461914
41	-324.1325115562404	186.96790756482235	-1.0	-654.0	325.5161787365177	-0.04206796735525131	0.0	-0.039059896022081375	-0.27411895990371704
42	-332.1172932330827	191.58045483997506	-1.0	-670.0	333.5157894736842	-0.04214736446738243	0.0	-0.040228694677352905	-0.28546226024627686
43	-340.1027900146843	196.19400629409367	-1.0	-686.0	341.51541850220264	-0.04207589104771614	0.0	-0.04160166531801224	-0.2972240447998047
44	-348.0889526542324	200.80844495151356	-1.0	-702.0	349.5150645624103	-0.04213942959904671	0.0	-0.04309763014316559	-0.30926528573036194
45	-356.0757363253857	205.4236685254716	-1.0	-718.0	357.5147265077139	-0.04293685778975487	0.0	-0.044440194964408875	-0.3214658796787262
46	-364.0631001371742	210.0395808280032	-1.0	-734.0	365.51440329218104	-0.04303399845957756	0.0	-0.04573902115225792	-0.33387428522109985
47	-372.0510067114094	214.6561226862896	-1.0	-750.0	373.51409395973155	-0.04324442148208618	0.0	-0.047061771154403687	-0.34660160541534424
48	-380.0394218134034	219.27319916909636	-1.0	-766.0	381.5137976346912	-0.04334411025047302	0.0	-0.04851910471916199	-0.3597170412540436
49	-388.028314028314	223.89076211195797	-1.0	-782.0	389.5135135135135	-0.04384295269846916	0.0	-0.04995820298790932	-0.37329548597335815
50	-396.0176544766709	228.5087573963186	-1.0	-798.0	397.51324085750315	-0.0445341132581234	0.0	-0.051239196211099625	-0.3872569501399994
51	-403.9962917181706	233.108048285608	-1.0	-813.0	405.51297898640297	-0.054513152688741684	0.0	-0.052661068737506866	-0.4015696942806244
52	-411.9672727272727	237.69495092864236	-1.0	-829.0	413.51272727272726	-0.05460265651345253	0.0	-0.0543072372674942	-0.4166739284992218
53	-419.9393579072533	242.28454885925643	-1.0	-845.0	421.512485136742	-0.055194463580846786	0.0	-0.05608049035072327	-0.43238526582717896
54	-427.91248541423573	246.87664803816045	-1.0	-861.0	429.512252042007	-0.05623355135321617	0.0	-0.057700980454683304	-0.4487264156341553
55	-435.88659793814435	251.47099878562648	-1.0	-877.0	437.51202749140896	-0.05654595419764519	0.0	-0.059410907328128815	-0.46576380729675293
56	-443.86164229471314	256.0674387409537	-1.0	-893.0	445.51181102362204	-0.057122185826301575	0.0	-0.0612180195748806	-0.4834670126438141
57	-451.8375690607735	260.6657858900965	-1.0	-909.0	453.5116022099447	-0.05750440061092377	0.0	-0.06314940005540848	-0.5018219351768494
58	-459.814332247557	265.2658756778402	-1.0	-925.0	461.5114006514658	-0.05777068808674812	0.0	-0.06517404317855835	-0.5208160281181335
59	-467.7918890074707	269.8675591218442	-1.0	-941.0	469.5112059765208	-0.05811858922243118	0.0	-0.06728211790323257	-0.5404385328292847
60	-475.7701993704092	274.4707546773198	-1.0	-957.0	477.51101783840505	-0.058358948677778244	0.0	-0.06952490657567978	-0.5605747699737549
61	-483.749226006192	279.0752827032388	-1.0	-973.0	485.5108359133127	-0.05829373002052307	0.0	-0.07190640270709991	-0.5811638832092285
62	-491.7289340101523	283.6810677915434	-1.0	-989.0	493.5106598984772	-0.05869344621896744	0.0	-0.07433327287435532	-0.6021683812141418
63	-493.92686170212767	288.6734885276502	-1.0	-995.0	495.7101063829787	-0.05904839560389519	0.0	-0.07671568542718887	-0.6236341595649719
64	-10.117647058823529	5.819665997453888	-2.0	-24.0	10.117647058823529	nan	nan	-0.0070572178810834885	-0.6434274911880493
