Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	LossPi	DeltaLossPi	KL	Entropy
22	-509.22083333333336	441.05139205628024	3.1691823	-1230.7523	173.5304347826087	-0.018785107880830765	0.0	0.029495060443878174	0.022030651569366455
23	-541.5491689750693	456.5808615157813	3.1691823	-1293.5874	181.5290858725762	-0.023965520784258842	0.0	0.03213058039546013	0.026901504024863243
24	-574.0101127320955	472.6916660367343	3.1691823	-1391.2844	189.52785145888595	-0.02958332933485508	0.0	0.03465871512889862	0.032052792608737946
25	-608.0047709923664	491.65951519360135	3.1691823	-1525.2626	197.5267175572519	-0.034261997789144516	0.0	0.03710091486573219	0.03693442419171333
26	-643.7990525672371	513.5908201694684	3.1691823	-1556.464	205.52567237163814	-0.039805952459573746	0.0	0.03942493721842766	0.03817271068692207
27	-678.1133088235295	532.8676869211586	3.1691823	-1578.045	213.52470588235295	-0.04622018709778786	0.0	0.0413535051047802	0.038988616317510605
28	-710.8262471655329	549.6137749249937	3.1691823	-1599.816	221.52380952380952	-0.051573462784290314	0.0	0.04296814277768135	0.03981940448284149
29	-741.9156865426696	564.0409066904025	3.1691823	-1621.3737	229.52297592997812	-0.05795331671833992	0.0	0.04434416815638542	0.04069351404905319
30	-771.7740486257928	576.9315933669668	3.1691823	-1652.1617	237.52219873150105	-0.06330092996358871	0.0	0.04553629457950592	0.0417066253721714
31	-800.5677402862985	588.6178743845533	3.1691823	-1659.6342	245.52147239263803	-0.06743472069501877	0.0	0.04662833362817764	0.042738594114780426
32	-827.9259900990099	598.6399899971287	3.1691823	-1676.9938	253.52079207920792	-0.07165169715881348	0.0	0.04763050749897957	0.043719541281461716
33	-854.0209932821497	607.3364395981223	3.1691823	-1686.3363	261.5201535508637	-0.07648006826639175	0.0	0.04858670383691788	0.044783733785152435
34	-878.9653165735568	614.922683668549	3.1691823	-1707.6941	269.5195530726257	-0.08056824654340744	0.0	0.04953663796186447	0.04616902768611908
35	-903.0821654611211	621.8625002832937	3.1691823	-1730.6415	277.5189873417722	-0.08459202945232391	0.0	0.050432898104190826	0.04772230610251427
36	-925.7941564147627	627.4724032750004	3.1691823	-1734.384	285.518453427065	-0.07678123563528061	0.0	0.0514274425804615	0.04968017712235451
37	-947.732905982906	632.7244144296825	3.1691823	-1854.8574	293.51794871794874	-0.0721195638179779	0.0	0.05264871194958687	0.052382227033376694
38	-971.8116680532446	641.0042661464665	3.1691823	-1856.915	301.5174708818636	-0.07719917595386505	0.0	0.053708113729953766	0.049708496779203415
39	-994.7896069692058	648.123545058844	3.1691823	-1863.4482	309.51701782820095	-0.08169025927782059	0.0	0.05460483953356743	0.04645240679383278
40	-1016.6172985781991	654.0792981573726	3.1691823	-1863.4482	317.5165876777251	-0.08661840111017227	0.0	0.05528504401445389	0.04310314729809761
41	-1037.5262904468414	659.2195039524934	3.1691823	-1886.3079	325.5161787365177	-0.09055183827877045	0.0	0.055795203894376755	0.03988077491521835
42	-1057.9881578947368	664.1532932934092	3.1691823	-1905.4738	333.5157894736842	-0.09438510239124298	0.0	0.05614200234413147	0.03669143468141556
43	-1077.8302129221734	668.6553363908749	3.1691823	-1916.0854	341.51541850220264	-0.09861022979021072	0.0	0.05634678527712822	0.03348787873983383
44	-1097.118543758967	672.8099921295207	3.1691823	-1930.9928	349.5150645624103	-0.10225626081228256	0.0	0.05646802857518196	0.030193867161870003
45	-1115.891129032258	676.6593297423374	3.1691823	-1945.6335	357.5147265077139	-0.10665486752986908	0.0	0.056432414799928665	0.02697587199509144
46	-1134.1865569272977	680.2466751808863	3.1691823	-1962.146	365.51440329218104	-0.11087854206562042	0.0	0.05629514157772064	0.02382928691804409
47	-1152.0305369127516	683.5987833841539	3.1691823	-1995.8171	373.51409395973155	-0.11511895060539246	0.0	0.05602309852838516	0.02093845047056675
48	-1169.8368922470434	687.2047783293845	3.1691823	-2029.4868	381.5137976346912	-0.11861449480056763	0.0	0.055628497153520584	0.018510552123188972
49	-1187.6201737451738	691.0658695349063	3.1691823	-2063.618	389.5135135135135	-0.12262590229511261	0.0	0.05522031709551811	0.01653413474559784
50	-1205.6445460277428	695.5066883890815	3.1691823	-2106.052	397.51324085750315	-0.12662182748317719	0.0	0.05481346324086189	0.01383292954415083
51	-1223.3266378244746	699.7561715549008	3.1691823	-2106.052	405.51297898640297	-0.12992563843727112	0.0	0.054416704922914505	0.009707605466246605
52	-1240.2559090909092	703.3164725826209	3.1691823	-2108.5688	413.51272727272726	-0.13363297283649445	0.0	0.05394875630736351	0.005283953156322241
53	-1256.78403686088	706.6327110650948	3.1691823	-2117.9712	421.512485136742	-0.13799120485782623	0.0	0.05336827412247658	0.0007273042574524879
54	-1272.8077596266044	709.5800917804195	3.1691823	-2120.9717	429.512252042007	-0.14231818914413452	0.0	0.05265369266271591	-0.00376339303329587
55	-1288.0552691867124	711.8490129108353	3.1691823	-2120.9717	437.51202749140896	-0.1464124172925949	0.0	0.05187522619962692	-0.008137435652315617
56	-1302.5303712035995	713.471564808841	3.1691823	-2120.9717	445.51181102362204	-0.1506589949131012	0.0	0.0510980598628521	-0.012401205487549305
57	-1316.261049723757	714.5054434567184	3.1691823	-2120.9717	453.5116022099447	-0.1547079235315323	0.0	0.050339825451374054	-0.016398387029767036
58	-1329.5127578718784	715.2501062151792	3.1691823	-2120.9717	461.5114006514658	-0.15934120118618011	0.0	0.04953423887491226	-0.020063461735844612
59	-1342.619530416222	716.0562691411251	3.1691823	-2120.9717	469.5112059765208	-0.16309036314487457	0.0	0.04881349578499794	-0.02370356395840645
60	-1356.042890870934	717.4394483262615	3.1691823	-2237.7102	477.51101783840505	-0.16617532074451447	0.0	0.04817113280296326	-0.02817351557314396
61	-1370.5536635706915	720.2593730729812	3.1691823	-2249.9526	485.5108359133127	-0.17025578022003174	0.0	0.04747667536139488	-0.036644116044044495
62	-1384.8842639593909	723.0391133202013	3.1691823	-2275.7898	493.5106598984772	-0.17468547821044922	0.0	0.04668383300304413	-0.04591694101691246
63	-1385.397772606383	731.4500026543022	3.822894	-2281.9226	495.7101063829787	-0.1797369122505188	0.0	0.045703861862421036	-0.05570615082979202
64	5.48513479793773	2.953641654540628	10.004963	1.7584991	10.117647058823529	0.031302373856306076	0.0	-0.006707083433866501	-0.21510356664657593
65	6.983502012310606	2.8768479912811604	10.621239	0.54589814	17.818181818181817	0.03481203317642212	0.0	-0.009565915912389755	-0.2061200588941574
66	3.162550634267379	9.014707834984312	10.621239	-34.928955	25.714285714285715	-0.000259383610682562	0.0	-0.011252054944634438	-0.19366560876369476
67	-7.328885591947115	21.352521356252772	10.621239	-71.03989	33.66153846153846	-0.02406499907374382	0.0	-0.012462645769119263	-0.17904292047023773
68	-19.64431423611111	31.690952249424576	10.621239	-95.76776	41.629629629629626	-0.044974375516176224	0.0	-0.01247536949813366	-0.15880544483661652
69	-32.316693178157216	41.13639855508105	10.621239	-115.45987	49.608247422680414	-0.07047910243272781	0.0	-0.011054785922169685	-0.13812482357025146
70	-22.822419023091815	61.73432766613224	187.83331	-115.45987	57.5929203539823	0.10112922638654709	0.0	-0.008418040350079536	-0.12657873332500458
71	3.989021242126938	92.34043433920748	255.01207	-115.45987	65.5813953488372	0.08355488628149033	0.0	-0.00665426068007946	-0.12867975234985352
72	29.068063038793102	113.04895186263948	284.03085	-115.45987	73.57241379310345	0.07865532487630844	0.0	-0.005436852108687162	-0.13448676466941833
73	45.14887422360248	117.76242005682353	284.03085	-115.45987	81.56521739130434	0.07402973622083664	0.0	-0.0046884287148714066	-0.1549203097820282
74	57.30597854872882	118.76504365014286	284.03085	-115.45987	89.55932203389831	0.06812813133001328	0.0	-0.004177419003099203	-0.17351357638835907
75	65.65205027525907	117.11100309805276	284.03085	-115.45987	97.55440414507773	0.06862463802099228	0.0	-0.0037164066452533007	-0.18946044147014618
76	71.46345133074162	114.33956395389771	284.03085	-115.45987	105.55023923444976	0.0678405687212944	0.0	-0.003383664647117257	-0.2004026174545288
77	76.88333333333334	111.93626658852696	284.03085	-115.45987	113.54666666666667	0.06371743232011795	0.0	-0.002933690557256341	-0.20656529068946838
78	82.66145293049793	110.333143205596	284.03085	-115.45987	121.54356846473028	0.05665748938918114	0.0	-0.002382619772106409	-0.20942232012748718
79	88.46511733949416	109.19616981353113	284.03085	-115.45987	129.5408560311284	0.05215541645884514	0.0	-0.0016177879879251122	-0.20977042615413666
80	92.45966403388279	107.21342242796817	284.03085	-115.45987	137.53846153846155	0.050573866814374924	0.0	-0.0007579988450743258	-0.20598167181015015
81	93.28911656574394	104.41102733790999	284.03085	-115.45987	145.5363321799308	0.04517949000000954	0.0	0.0004575032799039036	-0.19742853939533234
82	90.61803278688525	102.48472897037465	284.03085	-115.45987	153.5344262295082	0.035613033920526505	0.0	0.002045736648142338	-0.18620233237743378
83	84.21724104361371	104.13901190535204	284.03085	-115.45987	161.53271028037383	0.02560383267700672	0.0	0.003983454313129187	-0.17767725884914398
84	75.62515648182493	108.73426759561539	284.03085	-115.45987	169.53115727002967	0.018261857330799103	0.0	0.005984562449157238	-0.17943020164966583
85	67.79244865439094	112.1652211124084	284.03085	-115.45987	177.52974504249292	0.013866855762898922	0.0	0.008104081265628338	-0.1806768923997879
86	59.651782689701896	116.21132395648092	284.03085	-150.9129	185.52845528455285	0.009727848693728447	0.0	0.010069030337035656	-0.18019653856754303
87	50.6559963474026	121.7409320871766	284.03085	-192.52829	193.52727272727273	0.0033264504745602608	0.0	0.012009788304567337	-0.17770473659038544
88	40.63590535380299	129.0790754951139	284.03085	-245.59608	201.52618453865335	-0.002998369513079524	0.0	0.013921271078288555	-0.1729891002178192
89	29.40334607314149	138.56692882859176	284.03085	-298.0356	209.5251798561151	-0.010552887804806232	0.0	0.015783948823809624	-0.16554798185825348
90	16.99914522589492	150.0770471870324	284.03085	-360.1156	217.5242494226328	-0.0176839716732502	0.0	0.017506670206785202	-0.1556665301322937
91	3.131433839521854	164.18618905699753	284.03085	-436.68347	225.52338530066814	-0.030354686081409454	0.0	0.019310850650072098	-0.14408984780311584
92	-12.331852738575268	181.0229890943279	284.03085	-507.7844	233.5225806451613	-0.042455628514289856	0.0	0.0210252832621336	-0.13065308332443237
93	-29.200794243762992	199.95159497398447	284.03085	-585.88763	241.52182952182952	-0.053710758686065674	0.0	0.0228712297976017	-0.11554446816444397
94	-47.43577087525151	220.7268220671862	284.03085	-676.8284	249.5211267605634	-0.06587857753038406	0.0	0.025012025609612465	-0.09923220425844193
95	-68.12294407894737	246.3173360108727	284.03085	-864.44714	257.5204678362573	-0.08390729129314423	0.0	0.02735782228410244	-0.08373181521892548
96	-91.988296018431	277.7460182642151	284.03085	-893.5821	265.51984877126654	-0.09034417569637299	0.0	0.03006484918296337	-0.08003425598144531
97	-115.57239105504587	305.4043131578414	284.03085	-917.89404	273.5192660550459	-0.0934612974524498	0.0	0.0330023467540741	-0.0772661492228508
98	-138.66092914438502	329.81253250197364	284.03085	-964.7674	281.5187165775401	-0.09617777168750763	0.0	0.036153800785541534	-0.07268453389406204
99	-161.63139081455805	352.5166761054135	284.03085	-1004.405	289.51819757365683	-0.09878966957330704	0.0	0.03953757882118225	-0.06577149033546448
100	-184.56496363827992	374.0252581852456	284.03085	-1064.0724	297.5177065767285	-0.10098429769277573	0.0	0.04317444562911987	-0.05655847117304802
101	-207.9143575533662	395.5349477728713	284.03085	-1145.185	305.51724137931035	-0.10540162771940231	0.0	0.04710746929049492	-0.04498572647571564
102	-232.2114	418.2703891025517	284.03085	-1244.8235	313.5168	-0.11058066040277481	0.0	0.051289014518260956	-0.03093913570046425
103	-257.816887675507	442.99034898965	284.03085	-1357.984	321.5163806552262	-0.12860390543937683	0.0	0.05568275600671768	-0.01420392096042633
104	-285.16552511415523	470.64783229031644	284.03085	-1502.5525	329.5159817351598	-0.14380957186222076	0.0	0.060371365398168564	0.004885845351964235
105	-314.8600715081724	502.58699541904065	284.03085	-1691.312	337.5156017830609	-0.16494521498680115	0.0	0.06576858460903168	0.024119054898619652
106	-346.50043087808416	537.4652977625477	284.03085	-1691.312	345.51523947750366	-0.17445722222328186	0.0	0.07139034569263458	0.02712492272257805
107	-376.81600177304966	567.3537028287338	284.03085	-1691.312	353.5148936170213	-0.1801350712776184	0.0	0.07684492319822311	0.02711355686187744
108	-405.690273925104	592.8606219505891	284.03085	-1691.312	361.5145631067961	-0.184787780046463	0.0	0.08209305256605148	0.026379721239209175
109	-433.54380088195387	615.4784660718037	284.03085	-1695.1725	369.51424694708277	-0.19120709598064423	0.0	0.08697476983070374	0.025304939597845078
110	-460.26639276228417	635.3410770574709	284.03085	-1695.2919	377.51394422310756	-0.19793960452079773	0.0	0.09147803485393524	0.025041325017809868
111	-485.6301202860858	652.3314593823219	284.03085	-1695.2919	385.5136540962289	-0.20542000234127045	0.0	0.0955452173948288	0.02515346370637417
112	-509.7591560509554	666.9676297304692	284.03085	-1695.2919	393.51337579617837	-0.21277417242527008	0.0	0.0992046669125557	0.02494456060230732
